OTU	Test-Statistic	P	FDR_P	Bonferroni_P	right palm_mean	left palm_mean	tongue_mean	gut_mean	taxonomy
New.CleanUp.ReferenceOTU2111	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.125	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU2116	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__; g__; s__
New.CleanUp.ReferenceOTU2123	3.25	0.354662559782	0.496777678084	1.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
New.CleanUp.ReferenceOTU2150	3.25	0.354662559782	0.496777678084	1.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
New.CleanUp.ReferenceOTU2168	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
New.CleanUp.ReferenceOTU2174	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
New.CleanUp.ReferenceOTU2175	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.125	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU2178	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
New.CleanUp.ReferenceOTU2232	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
New.CleanUp.ReferenceOTU2273	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
New.CleanUp.ReferenceOTU2288	3.25	0.354662559782	0.496777678084	1.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
New.CleanUp.ReferenceOTU2301	3.25	0.354662559782	0.496777678084	1.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__
New.CleanUp.ReferenceOTU2310	3.25	0.354662559782	0.496777678084	1.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__; s__
New.CleanUp.ReferenceOTU2319	3.25	0.354662559782	0.496777678084	1.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__; s__
New.CleanUp.ReferenceOTU2325	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
New.CleanUp.ReferenceOTU2341	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
New.CleanUp.ReferenceOTU2345	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.125	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
New.CleanUp.ReferenceOTU2346	3.25	0.354662559782	0.496777678084	1.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__subflava
New.CleanUp.ReferenceOTU2361	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
New.CleanUp.ReferenceOTU2367	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.125	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis
New.CleanUp.ReferenceOTU2382	3.25	0.354662559782	0.496777678084	1.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria
New.CleanUp.ReferenceOTU2392	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.125	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis
New.CleanUp.ReferenceOTU2463	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__
New.CleanUp.ReferenceOTU2468	3.25	0.354662559782	0.496777678084	1.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia; s__
New.CleanUp.ReferenceOTU2475	3.25	0.354662559782	0.496777678084	1.0	0.0	0.125	0.0	0.0	Unassigned
New.CleanUp.ReferenceOTU2486	3.25	0.354662559782	0.496777678084	1.0	0.0	0.375	0.0	0.0	Unassigned
New.CleanUp.ReferenceOTU2519	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
New.CleanUp.ReferenceOTU2539	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
New.CleanUp.ReferenceOTU2567	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.125	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis
New.CleanUp.ReferenceOTU2590	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
New.CleanUp.ReferenceOTU2617	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
New.CleanUp.ReferenceOTU2634	3.25	0.354662559782	0.496777678084	1.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__
New.CleanUp.ReferenceOTU2660	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.125	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU2712	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU2739	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU2740	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
New.CleanUp.ReferenceOTU2741	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.125	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU2762	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis
New.CleanUp.ReferenceOTU2787	3.25	0.354662559782	0.496777678084	1.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__; g__; s__
New.CleanUp.ReferenceOTU2796	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__
New.CleanUp.ReferenceOTU2799	3.25	0.354662559782	0.496777678084	1.0	0.0	0.0	0.0	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
905769	3.24293051708	0.355664962388	0.496777678084	1.0	0.333333333333	0.375	0.666666666667	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__
4318671	3.01210628911	0.389762388251	0.496777678084	1.0	0.777777777778	1.25	0.222222222222	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar
New.CleanUp.ReferenceOTU176	2.98765432099	0.393532556397	0.496777678084	1.0	0.222222222222	0.25	0.333333333333	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
14157	2.92410714286	0.403474979943	0.496777678084	1.0	0.333333333333	0.5	0.222222222222	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
557100	2.9130758182	0.405222251505	0.496777678084	1.0	0.333333333333	1.125	0.222222222222	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__
4375688	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__
4454356	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__subflava
580916	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
959160	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae
807329	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__
505565	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__
2163609	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__
563240	2.77777777778	0.427171167188	0.496777678084	1.0	1.22222222222	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__; s__
4408274	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
152823	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
3141094	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
718979	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__
1104454	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__
574249	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinobaculum; s__
1099710	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Peptococcus; s__
163345	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Skermanella; s__
4466616	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae
566820	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
178852	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
31235	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__
1108350	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__; s__
4469960	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__
886640	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__
4478426	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
581189	2.77777777778	0.427171167188	0.496777678084	1.0	0.777777777778	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
589376	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Frigoribacterium; s__
35330	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
4312886	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
367535	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
1036557	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__
888396	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
802011	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales; f__Methylophilaceae; g__Methylotenera; s__mobilis
1076316	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__
894492	2.77777777778	0.427171167188	0.496777678084	1.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__; g__; s__
243579	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
4459021	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Tannerella; s__
416994	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Salinicoccus; s__
44257	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
1145388	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Chloroflexi; c__Gitt-GS-136; o__; f__; g__; s__
4328364	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae
718145	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Leucobacter; s__
826597	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Kineosporiaceae; g__Kineosporia; s__
561452	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
540086	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
4417053	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae
785526	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__; s__
4370726	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__; s__
544313	2.77777777778	0.427171167188	0.496777678084	1.0	0.333333333333	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__viridiflava
4339765	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
1000547	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
804735	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium; s__aureum
819037	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
4460404	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica
524457	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Arcanobacterium; s__
591699	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium; s__adhaesivum
4342704	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
352482	2.77777777778	0.427171167188	0.496777678084	1.0	2.33333333333	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__diminuta
2171537	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__
509021	2.77777777778	0.427171167188	0.496777678084	1.0	0.333333333333	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__
75279	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria
1022861	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
895220	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter; s__
4366540	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium; s__
3887769	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
572970	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
299619	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__
335203	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
555741	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Dyadobacter; s__
165107	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Tannerella; s__
524661	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
180155	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
1065187	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
554163	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Citrobacter
843459	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
721526	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Aerococcus; s__
342928	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__acidaminiphila
